2009-06-15 14:00:00,0,14,75.382,64.34949999999999,865946.0
2009-06-15 15:00:00,0,15,73.042,64.432,792689.0
2009-06-15 16:00:00,0,16,70.342,64.4995,836411.0
2009-06-15 17:00:00,0,17,67.642,64.552,730214.0
2009-06-15 18:00:00,0,18,64.942,64.5895,656212.0
2009-06-15 19:00:00,0,19,62.602,64.642,495347.0
2009-06-15 20:00:00,0,20,60.262,64.7095,373660.0
2009-06-15 21:00:00,0,21,57.922,64.792,330614.0
2009-06-15 22:00:00,0,22,57.922,64.9045,265121.0
2009-06-15 23:00:00,0,23,57.922,65.03949999999999,214055.0
2009-06-16 00:00:00,1,0,57.922,65.2045,206982.0
2009-06-16 01:00:00,1,1,57.562,65.3695,203351.0
2009-06-16 02:00:00,1,2,57.382,65.5345,199213.0
2009-06-16 03:00:00,1,3,57.022,65.6995,194132.0
2009-06-16 04:00:00,1,4,59.362,65.8345,196914.0
2009-06-16 05:00:00,1,5,61.702,65.947,197065.0
2009-06-16 06:00:00,1,6,64.042,66.0295,198940.0
2009-06-16 07:00:00,1,7,69.082,66.157,230309.0
2009-06-16 08:00:00,1,8,73.942,66.322,370612.0
2009-06-16 09:00:00,1,9,78.982,66.532,637253.0
2009-06-16 10:00:00,1,10,78.982,66.6595,735758.0
2009-06-16 11:00:00,1,11,78.982,66.697,829373.0
2009-06-16 12:00:00,1,12,78.982,66.652,828545.0
2009-06-16 13:00:00,1,13,78.262,66.67450000000001,750664.0
2009-06-16 14:00:00,1,14,77.722,66.77199999999999,758332.0
2009-06-16 15:00:00,1,15,77.002,66.937,682035.0
2009-06-16 16:00:00,1,16,73.582,67.07199999999999,864485.0
2009-06-16 17:00:00,1,17,70.342,67.1845,810367.0
2009-06-16 18:00:00,1,18,66.922,67.267,699243.0
2009-06-16 19:00:00,1,19,64.222,67.33449999999999,528591.0
2009-06-16 20:00:00,1,20,61.702,67.3945,395655.0
2009-06-16 21:00:00,1,21,59.002,67.4395,350270.0
2009-06-16 22:00:00,1,22,58.642,67.4695,256080.0
2009-06-16 23:00:00,1,23,58.282,67.4845,227923.0
2009-06-17 00:00:00,2,0,57.922,67.4845,206822.0
2009-06-17 01:00:00,2,1,57.202,67.4695,198776.0
2009-06-17 02:00:00,2,2,56.662,67.4395,197791.0
2009-06-17 03:00:00,2,3,55.942,67.3945,198707.0
2009-06-17 04:00:00,2,4,58.642,67.3645,196057.0
2009-06-17 05:00:00,2,5,61.342,67.34949999999999,198486.0
2009-06-17 06:00:00,2,6,64.042,67.34949999999999,192678.0
2009-06-17 07:00:00,2,7,68.722,67.3345,226669.0
2009-06-17 08:00:00,2,8,73.402,67.312,339788.0
2009-06-17 09:00:00,2,9,78.082,67.2745,618296.0
2009-06-17 10:00:00,2,10,77.362,67.207,723298.0
2009-06-17 11:00:00,2,11,76.642,67.1095,889719.0
2009-06-17 12:00:00,2,12,75.922,66.982,753066.0
2009-06-17 13:00:00,2,13,74.302,66.817,782700.0
2009-06-17 14:00:00,2,14,72.682,66.607,854457.0
2009-06-17 15:00:00,2,15,71.062,66.3595,805815.0
2009-06-17 16:00:00,2,16,68.002,66.127,786777.0
2009-06-17 17:00:00,2,17,65.122,65.9095,779464.0
2009-06-17 18:00:00,2,18,62.062,65.70700000000001,627447.0
2009-06-17 19:00:00,2,19,61.342,65.587,500562.0
2009-06-17 20:00:00,2,20,60.802,65.54950000000001,396327.0
2009-06-17 21:00:00,2,21,60.082,65.5945,338519.0
2009-06-17 22:00:00,2,22,58.642,65.5945,264569.0
2009-06-17 23:00:00,2,23,57.382,65.557,220379.0
2009-06-18 00:00:00,3,0,55.942,65.47449999999999,207677.0
2009-06-18 01:00:00,3,1,55.582,65.407,204685.0
2009-06-18 02:00:00,3,2,55.402,65.3545,199483.0
